,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,tcs37,tcs38,tcs39,tcs40,tcs41,tcs42,tc43,tc44,tc45,tc46,tc47,tc48,tc49,tc50,tc51,tc52,tc53,dv54,ae55,ae56,ae57,ae58,ae59,ae60,ae61,ae62,ae63,ae64,ae65,ae66,ae67,ae68,d69,d70
1322,0.0,36360.09,100.0,0.0,7.0,9436178.14,5668370.61,0.0,0.0,6.0,653.0,6.0,0.0,1818.0,0.0,0.0,1818.0,1.0,0.0,836.0,836.0,0.0,1.0,3844583.122,195674.349,0.0,337.0,-0.6435973906840533,0.0,100.0,1.0,0.0,100.0,16,29.0,30.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0,1765579.37,17.0,83.0,3.0,13490357.69,0.0,0.0,0.0,23.0,589.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,1.0,19580.604,10422640.920000002,0.0,239.0,-1.2435714251870713,0.0,0.0,1.0,0.0,100.0,230,31.0,123.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,0.0,49910.39,100.0,0.0,0.0,607154.4,0.0,0.0,0.0,28.0,603.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667584.556,367.0,8.0,200.0,4.919158027636714,0.0,0.0,0.0,0.0,0.0,158,31.0,-3.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
986,0.0,583167.91,100.0,0.0,0.0,13128277.82,3011744.79,349.67,7162728.16,14.0,364.0,6.0,0.0,0.0,0.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-1.7953070535891402,100.0,0.0,0.0,0.0,0.0,177,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
241,0.0,11715.08,100.0,0.0,0.0,2666164.04,1426943.72,0.0,2160000.0,7.0,789.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,468921.09,927519.9100000001,91320.93,17.0,119.0,928912.951,78634.02,11.0,352.0,-0.9426751439293688,0.0,0.0,136.0,0.0,100.0,588,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,0.0,125974.06,100.0,0.0,0.0,283484419.52,10748109.82,0.0,0.0,29.0,882.0,6.0,283484419.52,0.0,0.0,0.0,0.0,0.0,100847.83,0.0,0.0,0.0,0.0,95766539.304,343828.31000000006,0.0,11889.0,-0.8859417966024803,0.0,0.0,0.0,0.0,0.0,1013,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,0.0,5715439.56,100.0,0.0,7.0,12068208.629999999,403619.23,0.0,0.0,11.0,485.0,6.0,222610.05,85.0,0.0,0.0,85.0,0.0,0.0,604199.98,0.0,0.0,0.0,6820084.965000001,1018095.27,0.0,9.0,-0.2400000000000002,0.0,100.0,0.0,0.0,0.0,383,29.0,1.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,0.0,4068898.33,100.0,0.0,6.0,10021108.18,226142.35,0.0,0.0,11.0,401.0,6.0,97675.62,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,6346511.188000001,255187.26,0.0,8.0,-0.006055363321799678,0.0,0.0,0.0,0.0,0.0,354,31.0,32.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,0.0,11411581.17,78.0,22.0,0.0,33626595.70999999,0.0,0.0,3972827.7,24.0,795.0,6.0,247181.79,0.0,0.0,848.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,30846.513,16134256.08,0.0,487.0,-1.2880421673919744,0.0,100.0,0.0,0.0,0.0,968,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1226,0.0,811370.26,100.0,0.0,0.0,16786517.39,0.0,0.0,0.0,23.0,698.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,0.0,25169.514000000003,11722915.77,0.0,206.0,-1.1243267047663028,0.0,0.0,0.0,0.0,0.0,412,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,0.0,12461.1,100.0,0.0,0.0,2516153.36,300000.0,0.0,2250000.0,22.0,817.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,911.0,-0.7726509168876698,0.0,0.0,0.0,0.0,0.0,362,28.0,1.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0.0,157648.11,100.0,0.0,0.0,1013265.18,0.0,0.0,689792.06,9.0,707.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,-0.7372045097965318,0.0,0.0,0.0,0.0,0.0,340,31.0,1.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1147,0.0,3620557.49,0.0,98.0,39.0,921076.62,0.0,0.0,0.0,10.0,357.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,33300.0,284272.44,37505.0,1.0,17.0,68144.0,0.0,0.0,6.0,1.6362962962962984,0.0,0.0,18.0,0.0,100.0,433,31.0,62.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
108,0.0,254301.52,100.0,0.0,5.0,9174515.860000001,171761.68,0.0,0.0,11.0,600.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,2.0,4772422.736,0.0,0.0,9.0,8.08333333333335,0.0,0.0,2.0,0.0,100.0,231,30.0,93.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,0.0,0.1,100.0,0.0,0.0,884118272.5,191023555.44,0.0,0.0,25.0,803.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36935618.528,7440.0,11.0,487.0,4.0953663573765215,0.0,0.0,0.0,0.0,0.0,135,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1004,0.0,33285.07,100.0,0.0,0.0,68591104.61000001,351036.76,0.0,8000000.0,23.0,808.0,6.0,415716.18,0.0,0.0,0.0,0.0,0.0,0.0,12129.61,0.0,0.0,0.0,481638.50299999997,0.0,0.0,2870.0,-0.8533060016277898,0.0,0.0,0.0,0.0,0.0,186,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2536,0.0,14651.9,100.0,0.0,0.0,2017219.23,195451.35,0.0,1744047.0,7.0,553.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,-1.0024335425905506,0.0,0.0,0.0,0.0,0.0,9,30.0,1.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
570,0.0,0.1,29.0,71.0,0.0,42060757.25,2445379.88,0.0,8000000.0,40.0,775.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36011.70999999999,66265.39,0.0,0.0,0.0,9099981.933,82326.33,17.0,832.0,-1.3796785861796508,0.0,0.0,0.0,0.0,0.0,179,30.0,1.0,30.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1333,0.0,78257.78,100.0,0.0,0.0,0.0,28361367.16,0.0,0.0,25.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38917960.801,462300544.34999996,0.0,605.0,-1.3972255251684502,0.0,0.0,0.0,0.0,0.0,57,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1601,0.0,3414666.87,100.0,0.0,6.0,9972222.75,168258.41,0.0,0.0,11.0,402.0,6.0,248374.72,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,2.0,5759948.377,24641.06,0.0,8.0,0.7506887052341571,0.0,0.0,2.0,0.0,100.0,323,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,0.0,106037.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-1.9643664479155023,0.0,0.0,0.0,0.0,0.0,345,-3.0,-3.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1746,0.0,42583.54,100.0,0.0,0.0,87519495.11,66986.79,0.0,0.0,45.0,787.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7788.0,0.0,0.0,0.0,99573.324,0.0,4.0,865.0,0.417472866128326,0.0,0.0,0.0,0.0,0.0,144,30.0,1.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2205,0.0,19568.08,100.0,0.0,1.0,315951042.12,8367366.69,0.0,10000000.0,68.0,630.0,6.0,6968086.369999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14065081.277999999,35736343.49299999,7.0,1113.0,4.6151302732464865,0.0,0.0,0.0,0.0,0.0,195,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2677,0.0,153177.35,100.0,0.0,0.0,265799183.28,12063460.65,0.0,0.0,29.0,849.0,6.0,204359008.07,0.0,0.0,909.0,0.0,0.0,100847.83,0.0,0.0,0.0,0.0,89543318.191,200609.04000000004,20.0,11579.0,-0.46878948962397793,100.0,0.0,0.0,0.0,0.0,1225,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
607,0.0,1997696.73,19.0,81.0,0.0,13897326.26,0.0,0.0,0.0,23.0,631.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,1.0,18599.124,10274418.760000002,0.0,306.0,-0.8087450945392276,0.0,0.0,1.0,0.0,100.0,290,29.0,1.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,0.0,0.0,100.0,0.0,0.0,12128127.620000001,12341557.71,0.0,8000000.0,17.0,852.0,6.0,92970.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2005.0,-1.358793897822952,0.0,0.0,0.0,0.0,0.0,1,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
970,0.0,10203883.02,100.0,0.0,6.0,26858436.490000002,420938.93,0.0,9000000.0,11.0,805.0,6.0,269662.85,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,19852663.824,2616523.5800000005,0.0,19.0,-0.6436167652672036,0.0,0.0,0.0,0.0,0.0,597,30.0,123.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,0.0,142379.17,100.0,0.0,0.0,12333268.44,158670.0,0.0,6311140.2,15.0,670.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,91896.64,7087.08,8811.04,4.0,0.0,82900.01999999999,14033023.820000002,0.0,232.0,-1.2747468543329417,0.0,0.0,4.0,100.0,0.0,564,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1776,0.0,31434.28,100.0,0.0,0.0,253051068.26999998,504236.91,0.0,8000000.0,19.0,683.0,6.0,0.0,0.0,6993.0,0.0,6767.0,0.0,0.0,0.0,0.0,0.0,0.0,1617730.243,46271065.06,13.0,5250.0,1.4712907509568156,0.0,100.0,0.0,0.0,0.0,9,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,0.0,28965.77,100.0,0.0,0.0,427233421.63,6300883.63,0.0,0.0,25.0,771.0,6.0,0.0,0.0,0.0,7615.0,7482.0,1.0,2073.99,1165978.51,2073.99,1.0,0.0,35760400.694,1719381.2600000002,13.0,1215.0,2.503610265272126,0.0,100.0,1.0,100.0,0.0,192,28.0,1.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1414,0.0,2187728.48,19.0,81.0,0.0,13897326.26,0.0,0.0,0.0,23.0,631.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,1.0,18599.124,10274418.760000002,0.0,306.0,-0.8087450945392276,0.0,0.0,1.0,0.0,100.0,290,29.0,1.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0.0,46325.56,100.0,0.0,0.0,0.0,3482610.87,0.0,0.0,23.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89372.0,0.0,2.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,3,28.0,1.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1948,0.0,8249586.6,100.0,0.0,5.0,33084267.45,0.0,0.0,0.0,24.0,803.0,6.0,415224.89,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,16292.585,15094391.059999999,0.0,613.0,-0.642603537839324,0.0,100.0,0.0,0.0,0.0,907,31.0,153.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
729,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,787.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785551.87,0.0,0.0,0.0,6804.0,136683201.97100002,2.0,299.0,-1.0211339776958872,0.0,0.0,0.0,0.0,0.0,744,184.0,-3.0,184.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,0.0,133273.59,100.0,0.0,0.0,283484419.52,10748109.82,0.0,0.0,29.0,882.0,6.0,283484419.52,0.0,0.0,0.0,0.0,0.0,100847.83,0.0,0.0,0.0,0.0,95766539.304,343828.31000000006,0.0,11889.0,-0.8859417966024803,0.0,0.0,0.0,0.0,0.0,1013,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,0.0,89250.58,82.0,18.0,183.0,2152149.42,0.0,1034949.13,0.0,11.0,50.0,6.0,900327.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85570.436,0.0,0.0,1.0,-1.8857142857142861,0.0,0.0,0.0,0.0,0.0,165,152.0,1.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2247,0.0,6620237.35,100.0,0.0,5.0,33084267.45,0.0,0.0,0.0,24.0,803.0,6.0,415224.89,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,16292.585,15094391.059999999,0.0,613.0,-0.642603537839324,0.0,100.0,0.0,0.0,0.0,907,31.0,153.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1571,0.0,0.1,100.0,0.0,0.0,1107.41,1123544.0,0.0,0.0,27.0,608.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765763.55,283477869.82,14.0,1729.0,-1.089441626793965,0.0,0.0,0.0,0.0,0.0,262,28.0,1.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2368,0.0,122167.6,100.0,0.0,26.0,83662510.53999999,76194367.66,2427616.87,8000000.0,15.0,266.0,6.0,7025727.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12139.33,0.0,1.0,657.0,-1.410358201123952,0.0,0.0,0.0,0.0,0.0,265,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.0,10441156.07,100.0,0.0,1.0,30436207.85,0.0,0.0,0.0,24.0,805.0,6.0,116219.25,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,30846.513,15876125.6,0.0,540.0,-1.2388520825695495,0.0,100.0,0.0,0.0,0.0,937,30.0,152.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2487,0.0,32858.1,100.0,0.0,0.0,960470.77,631216.68,0.0,0.0,6.0,628.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,78746.39,78746.39,0.0,2.0,0.0,0.0,0.0,114.0,-1.3419487162082508,0.0,0.0,2.0,0.0,100.0,191,31.0,1.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,0.0,517209.68,91.0,9.0,2.0,6462775.859999999,9312203.53,0.0,0.0,12.0,569.0,6.0,4035281.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1388.0,7.0217039096365035,100.0,0.0,0.0,0.0,0.0,166,30.0,92.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,0.0,0.0,100.0,0.0,0.0,6973935.249999999,82007360.6,0.0,0.0,68.0,810.0,6.0,5906027.72,0.0,0.0,0.0,0.0,0.0,0.0,113453.17,0.0,0.0,0.0,56894102.446,6552818.65,18.0,1017.0,4.968181853977367,0.0,0.0,0.0,0.0,0.0,12,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
985,0.0,0.0,100.0,0.0,3.0,267009222.83999997,260969240.25,0.0,0.0,31.0,621.0,6.0,10636403.860000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266845.696,10.0,9.0,3744.0,-1.3587292487964935,0.0,0.0,0.0,0.0,0.0,726,30.0,1.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
600,0.0,3163207.26,100.0,0.0,6.0,10021108.18,226142.35,0.0,0.0,11.0,401.0,6.0,97675.62,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,6346511.188000001,255187.26,0.0,8.0,-0.006055363321799678,0.0,0.0,0.0,0.0,0.0,354,31.0,32.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0.0,11278664.11,78.0,22.0,0.0,33626595.70999999,0.0,0.0,3972827.7,24.0,795.0,6.0,247181.79,0.0,0.0,848.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,30846.513,16134256.08,0.0,487.0,-1.2880421673919744,0.0,100.0,0.0,0.0,0.0,968,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1060,0.0,6078629.14,100.0,0.0,5.0,27927355.15,0.0,0.0,0.0,24.0,738.0,6.0,571722.8400000001,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,22218.143,12926443.4,0.0,420.0,1.7207940856409154,0.0,100.0,0.0,0.0,0.0,815,29.0,61.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2770,0.0,136649.48,100.0,0.0,0.0,726047.11,0.0,0.0,416934.9,9.0,652.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,-0.7925245977992974,0.0,0.0,0.0,0.0,0.0,187,31.0,1.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
841,0.0,11411581.17,78.0,22.0,0.0,33626595.70999999,0.0,0.0,3972827.7,24.0,795.0,6.0,247181.79,0.0,0.0,848.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,30846.513,16134256.08,0.0,487.0,-1.2880421673919744,0.0,100.0,0.0,0.0,0.0,968,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
451,0.0,3331753.27,100.0,0.0,6.0,10021108.18,226142.35,0.0,0.0,11.0,401.0,6.0,97675.62,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,6346511.188000001,255187.26,0.0,8.0,-0.006055363321799678,0.0,0.0,0.0,0.0,0.0,354,31.0,32.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0.0,24603.32,100.0,0.0,0.0,27853998.979999997,0.0,0.0,8000000.0,15.0,858.0,6.0,240857.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79811.01,7649310.467,1.0,808.0,2.260585243655844,0.0,0.0,0.0,0.0,0.0,17,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0.0,0.0,100.0,0.0,0.0,39185223.71,6668790.27,0.0,8000000.0,10.0,755.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107993.3329999999,0.0,0.0,820.0,1.7256148072319792,0.0,0.0,0.0,0.0,0.0,0,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1121,0.0,10331476.3,100.0,0.0,6.0,34664868.0,422811.33,0.0,9000000.0,11.0,811.0,6.0,1662592.44,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,24158488.154,2591882.5200000005,0.0,18.0,-1.4702990967870537,0.0,0.0,0.0,0.0,0.0,628,31.0,154.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,0.0,0.0,100.0,0.0,0.0,661221.45,7475555.46,0.0,0.0,29.0,619.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,337558.09,116595.96,0.0,7.0,0.0,0.0,1.0,57.0,-0.7781431870352584,0.0,0.0,7.0,0.0,100.0,3,30.0,1.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2731,0.0,0.1,100.0,0.0,0.0,51863879.06999999,16413769.6,0.0,0.0,23.0,709.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6314356.944999999,24255.0,0.0,631.0,5.603227377967077,0.0,0.0,0.0,0.0,0.0,23,29.0,1.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1725,0.0,141028.12,100.0,0.0,0.0,16326463.98,8256925.9,0.0,4500000.0,28.0,777.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,-1.389431140303404,0.0,0.0,0.0,0.0,0.0,321,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,0.0,187115.5,0.0,100.0,0.0,119.55,0.0,0.0,0.0,14.0,331.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.305555555555556,0.0,0.0,0.0,0.0,0.0,77,30.0,-3.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2592,0.0,9503306.95,100.0,0.0,6.0,22458810.95,414736.6,0.0,9000000.0,11.0,663.0,6.0,92842.38,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,17850922.664,2616523.5800000005,0.0,19.0,1.1933320157957006,0.0,0.0,0.0,0.0,0.0,567,31.0,93.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,0.0,2883489.53,100.0,0.0,7.0,18479452.58,374767.3,0.0,0.0,22.0,699.0,6.0,740313.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389764.7,35601.6,4.0,0.0,2.421677323661072,0.0,0.0,0.0,0.0,0.0,98,30.0,31.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
